Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description,Ville,prix_m2,latitude,longitude
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/neuville-sur-saone-69/1861832,Achat :Maison / villa- Neuville Sur Saone - Rhône (69),Maison / villa,- Neuville Sur Saone - Rhône (69),500000,131.02,3,"NEUVILLE-SUR-SAÔNE (69250)
Adresse : rue Hélène
Maison d'habitation sur deux niveaux de 131,02 m² habitables avec un terrain plat et arboré de 1 085 m².
Comprenant :
Au rez-de-chaussée : hall d'entrée, séjour double exposition avec accès terrasse et jardin, cuisine indépendante, cellier, une chambre, salle d'eau, chaufferie et WC.
Au premier étage : Deux chambres dont une avec double exposition, salle d'eau, buanderie et grenier.
Cette maison dispose de deux terrasses, deux garages, une cave et d'un abri de jardin.
Taxe foncière : 1 573 €.",Neuville Sur Saone,3816.21,45.8765557,4.8395051
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/albigny-sur-saone-69/1855257,Achat :Maison / villa- Albigny Sur Saone - Rhône (69),Maison / villa,- Albigny Sur Saone - Rhône (69),250000,73.0,2,"Sur la commune d'ALBIGNY SUR SAÔNE (69), en limite de CURIS AUMONT D'OR, au calme et sans promiscuité,  maison d'habitation des années 1960 à rénover. Toiture et gros oeuvre en parfait état, Elevée sur sous-sol total d'une hauteur de 1,70 mètre à usage de garage, cave et pièces annexes et d'un niveau d'habitation au-dessus pour une superficie habitable totale d'environ 61m² et 73m² utile avec les vérandas , elle se compose d'un hall d'entrée, séjour, cuisine, deux chambres, salle de bains, wc, dégagement et véranda. L'ensemble immobilier est édifié sur un terrain clos et attenant tout autour d'une contenance d'environ 462m². Chauffage central au gaz de ville. Emplacement et environnement de qualité pour ce beau projet de maison ancienne à rénover avec des possibilités d'extension. 250 000 euros honoraires de négociation compris charge vendeur.
Diagnostique de Performance Energetique :
Classe consommation : F (407 kWh / m² / an)
Classe émissions : F (89 kg CO2 / m² / an)
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
Hervé COCHET service négociation SCP Mes ANGLADE Frédéric, BOUDIER Sal de Saône, 2 bis rue Jacques à  NEUVILLE SUR SAÔNE (69250)  06/24/40/21/14 ou 04.78.91.30.16",Albigny Sur Saone,3424.66,45.8706791,4.8323149
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/albigny-sur-saone-69/1814755,Achat :Maison / villa- Albigny Sur Saone - Rhône (69),Maison / villa,- Albigny Sur Saone - Rhône (69),799000,240.0,5,"Sur la commune d'ALBIGNY SUR SAÔNE (69250), emplacement unique sur les hauteurs avec vue dominante et imprenable à 180° sur le val de Saône pou cette maison d'habitation traditionnelle réalisée en 1997 en parfait état et très entretenue. Elevée sur sur un sous-sol complet de 180 m² à usage de garage, chaufferie, atelier et cave, la partie principale d'habitation représente une superficie habitable totale d’environ 240 m² sur deux niveaux et se compose  d'un hall d'entrée, cuisine, salon, cinq chambres, deux salle de bains, cellier,  deux wc , dégagements et rangements. L'ensemble immobilier est édifié sur un terrain paysagé attenant tout autour d'une contenance totale de 2414 m² avec piscine traditionnelle et grande terrasse tout autour. Diagnostique de performance énergétique classe C. Prestations et qualité de construction pour cette villa dans un environnement très calme et un cadre privilégié. 799 000 euros honoraires de négociation compris charge vendeurs.
Diagnostique de Performance Energetique :
Consommation : 98 kWh / m² / an, classe C.
Émissions : 12 kg CO2 / m² / an, classe C.
Hervé COCHET service négociation SCP Mes ANGLADE Frédéric, BOUDIER Sal de Saône, 2 bis rue Jacques à  NEUVILLE SUR SAÔNE (69250)  06/24/40/21/14 ou 04.78.91.30.16
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.",Albigny Sur Saone,3329.17,45.8706791,4.8323149
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/jonage-69/1651855,Achat :Maison / villa- Jonage - Rhône (69),Maison / villa,- Jonage - Rhône (69),480000,148.0,3,"Dans une impasse calme et résidentielle, sur un beau terrain plat et arboré de 1 059 m² avec piscine.
Maison d'habitation élevée de deux niveaux sur sous-sol complet  de 280 m² au sol pour 147 m² habitable.
Au rez-de-chaussée : hall d'entrée avec rangements, séjour cathédrale avec accès à la terrasse et au jardin, une grande cuisine avec cellier, une belle chambre avec salle de bain et WC.
Au premier étage : Mezzanine desservant deux grandes chambres, salle d'eau, WC et grenier/rangements.
Sous-sol complet comprenant : un grand garage double, deux pièces, buanderie, atelier, cave, pool house, chaufferie (poêle à pellets).Possibilités de transformation des espaces (studio/chambres, SDB…) notamment  grâce à un accès plain-pied indépendant au terrain.",Jonage,3243.24,45.7965175,5.0475625
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/lyon-05-69005/1828136,Achat :Appartement T2- Lyon 5 - Rhône (69),Appartement T2,- Lyon 5 - Rhône (69),252000,44.55,2,"Plateau du 5ème, au cœur du quartier résidentiel du Point-du-Jour, 300 m de la place Bénédict Teissier  et de ses nombreux commerces,  écoles et transports en communs aux pieds, appartement T2 de 44,57 m² bénéficiant d'une agréable terrasse protégée de 21 m² et d'un garage fermé situé dans une petite résidence de 2020 avec espaces verts.
En parfait état et bénéficiant de belles prestations, cet appartement comprend : une entrée avec placard, un séjour avec espace cuisine semi aménagée de 23,50 m² ouvrant sur une terrasse dallée de 21 m² sans vis-à-vis, une grande chambre de 12 m² au calme sur jardin, salle de d'eau avec douche à l'italienne, meuble vasque et WC.
Un box fermé au sous-sol.
Le bien sera libre le 4 décembre 2025.
Chauffage individuel au gaz (entretien chaudière par la copropriété)
Volets électriques avec commande centralisée.
Copropriété de 49 lots.
Faibles charges 93 € / mois incluant l'entretien de la chaudière gaz.
TF 2025 : 979 €
Les risques auxquels sont exposés le bien sont consultables sur le site www.georisques.fr",Lyon 5,5656.57,45.7555156,4.8036379
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/villefranche-sur-saone-69/1851109,Achat :Appartement T5- Villefranche Sur Saone - Rhône (69),Appartement T5,- Villefranche Sur Saone - Rhône (69),260000,107.13,5,"Venez découvrir cet appartement situé au centre de Villefranche-sur-Saône. Il se compose d'une entrée, d'un grand salon séjour avec accès terrasse balcon qui offre un espace de vie agréable, d'une cuisine indépendante. Vous trouverez également trois chambres, une salle de bains avec baignoire et douche, un WC séparé et d'un espace bureau buanderie. Pour compléter le tout un garage double en sous-sol et une cave sont à votre disposition.
Bien vendu soumis au statut de la copropriété
- Nombre de lots de copropriété dans l'immeuble : 28
- Montant moyen annuel des charges payées par le vendeur : 2400 €
Diagnostique de Performance Energétique
Classe consommation : D (157 kWh / m² / an)
Classe émissions : D (30 kg CO2 / m² / an)
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.",Villefranche Sur Saone,2426.96,45.9864749,4.726611
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/lyon-06-69006/1866136,Achat :Appartement T3- Lyon 6 - Rhône (69),Appartement T3,- Lyon 6 - Rhône (69),397000,75.43,3,"LYON 6ème, dans une résidence de standing avec gardien et espaces verts de 1980 située proche du cours Lafayette et de ses nombreux commerces, bus et tramways, 10 min à pied de la Part-Dieu et sur le périmètre scolaire du Lycée du Parc, appartement T3 traversant, rénové et fonctionnel de 75,43 m² avec deux balcons bénéficiant de belle prestations.
L'appartement situé au 4ème étage avec ascenseur comprend :
- Entrée avec placards et porte blindée,
- Un séjour lumineux avec sol en marbre ouvrant sur un balcon carrelé de 7,17 m² équipé d'un store offrant une dégagée sur le jardin intérieur au Sud
- Une grande cuisine de 11 m² entièrement équipée bénéficiant également d'un balcon et d'un cellier,
- Dégagement avec placards,
- Deux grandes chambres sans vis-à-vis (13,53 et 13,05 m²),
- Un espace dressing aménagé
- Salle de douche équipée d'un meuble vasque, grande douche à l'italienne et bidet,
- Un WC avec lave main séparé.
Grande cave de 7 m² en sous-sol.
Un garage double de 27,33 m² en supplément au prix de 26.000 € HNI.
Local commun vélo et poussettes.
Chauffage individuel au gaz
Huisseries aluminium double vitrage avec volets roulants.
Eau froide collective au relevé.
Charges annuelles : 1603 € incluant l'eau au relevé soit 133 €/mois.
Taxe foncière : 1613 €
Dernière AG : mars 2025 pas de travaux votés.",Lyon 6,5263.16,45.7764254,4.8501141
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/lyon-02-69002/1863256,Achat :Appartement T1- Lyon 2 - Rhône (69),Appartement T1,- Lyon 2 - Rhône (69),208000,26.03,1,"Au cœur du quartier d'Ainay, proche de l'Abbaye et à 250m du métro A, dans un bel immeuble ancien avec cour sur rue en impasse, lot indissociable de 2 studios :
1/ Au 5ème étage (ascenseur jusqu'au 4ème), studio mansardé avec superbe vue sur Fourvière, d'une superficie de 32,27 m² dont 17,02 m² carrez comprenant une pièce de vie éclairée par deux fenêtres et une fenêtre de toit avec kitchenette équipée et coin repas, rangements en sous-pente, salle d'eau équipée d'une douche carrelée, un lavabo et un WC.
Chauffage électrique - cumulus - VMC - raccordé assainissement collectif
DPE : Classe E (403 kWh/m²/an - énergie finale : 175 kWh/m²/an)
Charges annuelles : 252 € (part locative : 161 €)
2/ Au 6ème étage, studio de 11,10 m² dont 9,02 m² carrez comprenant escalier d'accès à une pièce unique éclairée par une fenêtre avec coin kitchenette équipée et salle d'eau comprenant douche sans bac (système ""taradouche""), lavabo et WC.
Chauffage électrique - cumulus - raccordé assainissement collectif.
DPE : Classe G (852 kWh/m²/an - énergie finale : 370 kWh/m²/an)
Charges annuelles : 130 € (par locative : 84 €)
Possibilité de réunion des deux lots après achat d'1 m² de palier commun soumis à l'accord de la copropriété.
Copropriété de 35 lots dont 14 principaux
Dernière AG : 22/05/2025
Taxe foncière : 698 €",Lyon 2,7990.78,45.7462374,4.8227371
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/villefranche-sur-saone-69/1863899,Achat :Appartement T2- Villefranche Sur Saone - Rhône (69),Appartement T2,- Villefranche Sur Saone - Rhône (69),115000,32.43,2,"Appartement de type 2 situé au 4ème étages avec ascenseur d'une résidence centre ville au calme ""LE CONSULAT"" à Villefranche sur Saône d'une surface de 32,43 m². Il se compose d'un espace salon séjour, d'une chambre, d'un coin cuisine, d'une salle d'eau et d'un WC séparé. Vous disposerez également d'un garage ainsi que d'une cave.
L'appartement est en bon état et a été construit en 1976. Le chauffage est collectif alimenté au gaz de ville, et les huisseries sont en aluminium.
La copropriété possède un gardien et une piscine.
Le bien est vendu soumis au statut de la copropriété :
- Nombre de lots de copropriété dans l'immeuble : 99
- Montant moyen annuel des charges payées par le vendeur : 1963 €
Diagnostique de Performance Energétique :
Consommation : 160 kWh / m² / an, classe C
Émissions : 3 kg CO2 / m² / an, classe A
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.",Villefranche Sur Saone,3546.1,45.9864749,4.726611
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/villefranche-sur-saone-69/1816118,Achat :Appartement T4- Villefranche Sur Saone - Rhône (69),Appartement T4,- Villefranche Sur Saone - Rhône (69),299000,100.78,4,"Appartement situé à Villefranche-sur-Saône dans une résidence sécurisée "" LE PATIO MONGRE "" qui se compose d'une vaste pièce de vie avec accès à la terrasse et au jardin de 488 m2, d'une cuisine indépendante, de deux chambres dont une avec salle d'eau privative, d'une salle de bains, d'un WC séparé. Les  plus : un garage en sous-sol, une place de parking privative et une cave.
Bien vendu soumis au statut de la copropriété
- Nombre de lots de copropriété dans l'immeuble : 80
- Montant moyen annuel des charges payées par le vendeur : 1868 €
Diagnostique de Performance Energétique
Consommation : 142 kWh / m² / an, Classe : C
Émissions : 27 kg CO2 / m² / an, Classe : C
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.",Villefranche Sur Saone,2966.86,45.9864749,4.726611
69,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/gleize-69/1800695,Achat :Appartement T2- Gleize - Rhône (69),Appartement T2,- Gleize - Rhône (69),179000,69.13,2,"Appartement de type 2 situé au 6ème étage à Gleizé rue des Grillons d'une surface de 69,13 m². Il se compose d'un salon séjour lumineux et sans vis-à-vis donnant accès au balcon, d'une cuisine indépendante avec un accès terrasse, d'une chambre, d'une salle d'eau et d'un WC séparé. Vous disposerez également d'une cave et d'un garage. Le chauffage est collectif alimenté au gaz de ville avec des radiateurs. Les huisseries sont en PVC.
Bien vendu soumis au statut de la copropriété
- Nombre de lots de copropriété dans l'immeuble : 142
- Nombre de copropriétaires : 44
Diagnostique de Performance Energétique
Consommation : 138 kWh / m² / an, Classe : C
Émissions : 25 kg CO2 / m² / an, Classe : C",Gleize,2589.32,45.9888277,4.6971455
