Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/aurignac-31/1627442,Achat :Maison / villa- Aurignac - Haute-Garonne (31),Maison / villa,- Aurignac - Haute-Garonne (31),240000,141.0,3,"Entre  MARTRES TOLOSANE et AURIGNAC, grande maison de village entièrement rénovée de 141m² habitable comprenant une entrée, une grande cuisine équipée, un grand salon, un cellier derrière la cuisine par lequel on accède à une salle d'eau WC et à une très grande pièce restant à rénover; à l'étage : trois belles chambres, une salle de bains et douches, un WC séparé; dépendances attenantes (abri voiture, un garage sur l'arrière de la maison) le tout sur jardin attenant clôturé avec un puits.
La maison a été entièrement rénovée il y a douze ans.
Chauffage par convecteurs électriques avec la possibilité d'installer un poêle ou une cheminée dans le salon (la réservation a été prévue).
Menuiseries en bois avec double vitrage.
le système d'assainissement individuel (fosse toutes eaux) vient d'être refait et le système est aux normes; la toiture est isolée.
Prix de vente : 226.500 € net vendeur et commission de négociation en sus du prix de 13.500 €  à la charge de l'acquéreur.
contacter Me BESSET, Notaire à AURIGNAC au 06.18.04.76.05."
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-gaudens-31/1758299,Achat :Maison / villa- St Gaudens - Haute-Garonne (31),Maison / villa,- St Gaudens - Haute-Garonne (31),98000,163.0,4,"SAINT-GAUDENS, maison de ville de 163 m² avec garage, dépendances et jardin attenant, idéalement située, proche des écoles et des commodités. Composée de quatre chambres dont trois avec salle d'eau récente (douche de plain-pied, meuble vasque). Une cuisine ouverte sur la salle à manger en rez-de-chaussée. Bien atypique par la disposition des pièces, idéal pour un projet d'accueil ou un investisseur. Le deuxième étage offre un potentiel d'agrandissement supplémentaire. Des travaux de rénovation sont à prévoir."
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bagneres-de-luchon-31/1860730,Achat :Appartement T3- Bagneres De Luchon - Haute-Garonne (31),Appartement T3,- Bagneres De Luchon - Haute-Garonne (31),108000,40.0,2,"Appartement Centre-Ville secteur place du marché – Bagnères-de-Luchon
Situé au cœur de Luchon, cet appartement mansardé d'environ 40 m² habitables avec une surface au sol d'environ 61 m² se compose d'un salon/séjour avec cuisne, une buanderie, deux chambres et une salle d'eau ; cave.
LES + : belle surface - plusieurs expositions apportant luminosité et confort -
Prix : 108 000 € Honoraires à la charge du vendeur
Réf : 052/459
Risques naturels et technologiques : consultez www.georisques.gouv.fr"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/dremil-lafage-31/1860276,Achat :Maison / villa- Dremil Lafage - Haute-Garonne (31),Maison / villa,- Dremil Lafage - Haute-Garonne (31),448000,200.0,5,"Maison à vendre située à Drémil-Lafage petite commune à 15 km de la place du Capitole de Toulouse!
Drémil Lafage est une commune bien administrée, on retrouve des écoles, des commerces de qualités, et une vie culturelle et sportive.
La maison est d'une surface de 200 m². Ce bien comprend 8 pièces, dont 5 chambres, 1 salle de bain, 3 salles d'eau et 4 WC. Il dispose également d'une cave, d'une terrasse, d'un balcon, d'un garage et d'une dépendance.
Le chauffage est assuré par une chaudière à condensation neuve.
Le terrain s'étend sur 4029 m² et permet de stationner plusieurs voitures.
La maison dispose d'une vue imprenable sur les Pyrénées, les pièces à vivre sont exposées au SUD.
Cette maison est proposée au prix de 448 000€ FAI.
Le chauffage est assuré par une chaudière à condensation neuve.
A visiter au plus vite !"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bagneres-de-luchon-31/1860207,Achat :Appartement T3- Bagneres De Luchon - Haute-Garonne (31),Appartement T3,- Bagneres De Luchon - Haute-Garonne (31),93000,30.0,1,"APPARTEMENT T2BBIS AVEC JARDIN PRIVATIF – COEUR DE VILLE, PROCHE TELECABINE
Situé en rez-de-chaussée, cet appartement de type 2 bis d’environ 30 m² se compose d'une entrée, coin cabine idéal pour couchage d’appoint ou espace rangement, salon/séjour lumineux avec coin cuisine donnant directement sur le jardin privatif exposé Sud, chambre indépendante, salle d’eau et WC séparé.
LES + : Jardin privatif ensoleillé en plein centre-ville - rez-de-chaussée pratique et accessible - proximité immédiate de la télécabine et des commodités.
Informations énergétiques : La classe énergétique passera en E en janvier 2026
Prix : 93 000 € Honoraires à la charge du vendeur
Réf : 052/458
Risques naturels et technologiques : consultez www.georisques.gouv.fr"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bagneres-de-luchon-31/1795986,Achat :Appartement T2- Bagneres De Luchon - Haute-Garonne (31),Appartement T2,- Bagneres De Luchon - Haute-Garonne (31),160000,76.26,1,"Grand Appartement Centre-Ville avec Vue Montagne – Bagnères-de-Luchon
Situé au cœur de Luchon, au 3èmé étage d’une résidence avec ascenseur, ce vaste appartement combine confort, luminosité et une vue imprenable sur les toits et les montagnes environnantes. Cet appartement se compose d'une entrée, d'un espace pouvant accueillir un lit superposé, une salle de bain, un wc indépendant, une cuisine et un grand salon/séjour d'environ 41 m² (modulable il pourra facilement accueillir une chambre) donnant sur un balcon filant avec vue dégagée sur les toits de Luchon et ses montagnes.
LES + : GRANDE SURFACE, BONNE CLASSE ENERGETIQUE D, VUE DEGAGEE SUR LES TOITS ET MONTAGNES, SA LUMINOSITE
Prix : 160 000 € Honoraires à la charge du vendeur
Réf : 052/451
Risques naturels et technologiques : consultez www.georisques.gouv.fr"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/soueich-31/1770301,Achat :Maison / villa- Soueich - Haute-Garonne (31),Maison / villa,- Soueich - Haute-Garonne (31),89500,140.0,4,"Maison de type 5 d'environ 140 m² habitables avec garage et cave, située le long du Ger.
Le bien comprend au rdc: une entrée, une cuisine/salle à manger donnant sur une terrasse, un salon, une salle d'eau et un WC.
A l'étage: quatre chambres et une salle d'eau.
L'ensemble est chauffé par une cheminée.
Maison idéale pour résidence secondaire. (possibilité de faire deux logements)
Début des travaux de tout à l'égout en cours sur la commune.
N'hésitez pas à nous contacter pour plus d'informations."
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/toulouse-31/1859179,Achat :Maison / villa- Toulouse - Haute-Garonne (31),Maison / villa,- Toulouse - Haute-Garonne (31),450000,127.0,4,"À vendre - Maison T5 à TOULOUSE  (31400)
Cause succession, nous vous proposons cette coquette maison ancienne, pleine de charme, située en plein c?ur du quartier dynamique de L'Ormeau Montaudran à seulement 600 m de la future station du métro ligne C et à proximité de  toutes les commodités et services.
Sur une belle parcelle de 490 m², elle développe une surface d'environ  127 m² habitables à laquelle il convient d'ajouter un garage d'environ 20 m².
De type 5, elle se compose au rez-de-chaussée d'un grand et lumineux salon - salle à manger, d'une  cuisine indépendante ouvrant sur une terrasse et sur le jardin, d'une  chambre et d'un bureau, d'une salle de bains, de toilettes et d'une grande buanderie.
L'étage quant à lui comprend deux chambres mansardées et des combles aménageables permettant de créer notamment une salle de bains supplémentaire.
Le jardin, calme, arboré et à l'abri des regards est idéal pour y installer une piscine.
Le bien possède également une dépendance d'environ 30 m², en fond de jardin, pouvant accueillir du stockage, un atelier ou éventuellement, après aménagement, un espace habitable.
L'état général de ce bien est bon même si quelques travaux de modernisation sont à prévoir notamment en matière de performances énergétiques.
Nous sommes à votre disposition pour organiser une visite ou vous donner de plus amples informations sur ce bien."
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/villeneuve-tolosane-31/1835831,Achat :Maison / villa- Villeneuve Tolosane - Haute-Garonne (31),Maison / villa,- Villeneuve Tolosane - Haute-Garonne (31),308700,176.0,5,"EXCLUSIVITE!
Dans un quartier calme et résidentiel, proche des commerces, transports et Collège, vous trouverez cette maison à étage de type 6 d'environ 176 m² sur une parcelle arborée de 484m².
Elle se compose au rez-de-chaussée, d'un ancien garage réaménagé, d'une cuisine avec cellier, 2 chambres, un bureau, une salle de bain et un toilette.
Au 1er étage, une entrée, un séjour/salon, une cuisine équipée et fermée, 3 chambres, une salle de bain et un toilette. Elle est lumineuse et traversante.
Des travaux et du rafraîchissement sont à prévoir.
Cette maison n'attend plus que vous!!"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/miramont-de-comminges-31/1858350,Achat :Maison / villa- Miramont De Comminges - Haute-Garonne (31),Maison / villa,- Miramont De Comminges - Haute-Garonne (31),75950,81.0,2,"A dix minutes de ST GAUDENS, ensemble de deux maisons, dont l'une est à rafraîchir et l'autre est à rénover entièrement. L'habitation principale se compose au rez-de-chaussée d'une pièce à vivre de plus de 25 m² avec un poêle à bois et une kitchenette. Dans le prolongement de cette pièce, un palier ouvrant sur l'escalier menant à l'étage et une porte permettant d'accéder à une autre pièce dédiée au rangement de plus de 7 m². Depuis cette pièce se situent la salle d'eau avec douche et lavabo et les wc indépendant. Au premier étage,  après avoir traversé le palier de plus de 15 m², pouvant servir de bureau ou de chambre d'appoint,  on accède à la grande chambre de 26 m² exposée sud. Possibilité d'aménager les combles de 25 m² au deuxième étage.
La seconde habitation d'environ 100 m² est à rénover entièrement."
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-martory-31/1850110,Achat :Maison / villa- St Martory - Haute-Garonne (31),Maison / villa,- St Martory - Haute-Garonne (31),159000,115.0,3,"en exclusivité : sur la commune d'AUZAS, entre AURIGNAC et SAINT MARTORY, à 10 minutes de l'autoroute A  64  en position dominante avec vue sur les Pyrénées, belle maison ancienne mitoyenne de plain-pied de 115m² habitable comprenant une entrée, 1 grand salon salle à manger avec cheminée et poêle à bois, une grande cuisine par laquelle on accède à un grand cellier avec four à pain donnant accès à une grande cave (où se situe la cuve à fuel) et accès aux combles comprenant une pièce aménagée avec lavabo et WC. Dans la partie nuit légèrement surélevée : 3 chambres dont une grande, placards dans les chambres, 2 salles de bains et 1 WC séparé.
Une grande dépendance non attenante à la maison, le tout sur un terrain attenant de 1ha 31a 64ca.
Ce bien est vendu avec près de 2 hectares de parcelles boisées non attenantes à la maison.
La toiture de la maison a été remaniée il y a environ 15ans. La toiture de la dépendance est à revoir.
Chauffage central au fuel; menuiseries en simple vitrage; système d'assainissement individuel qui n'est pas aux normes (fosse septique).
Prix de  vente : 150.000 € net vendeur et commission de négociation de 9.000 € à la charge de l'acquéreur en sus du prix de vente.
Contacter Me BESSET notaire à AURIGNAC au 06.18.04.76.05"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/aurignac-31/1644621,Achat :Maison / villa- Aurignac - Haute-Garonne (31),Maison / villa,- Aurignac - Haute-Garonne (31),159000,115.0,3,"en exclusivité : sur la commune d'AUZAS, entre AURIGNAC et SAINT MARTORY, à 10 minutes de l'autoroute A  64  en position dominante avec vue sur les Pyrénées, belle maison ancienne mitoyenne de plain-pied de 115m² habitable comprenant une entrée, 1 grand salon salle à manger avec cheminée et poêle à bois, une grande cuisine par laquelle on accède à un grand cellier avec four à pain donnant accès à une grande cave (où se situe la cuve à fuel) et accès aux combles comprenant une pièce aménagée avec lavabo et WC. Dans la partie nuit légèrement surélevée : 3 chambres dont une grande, placards dans les chambres, 2 salles de bains et 1 WC séparé.
Une grande dépendance non attenante à la maison, le tout sur un terrain attenant de 1ha 31a 64ca.
Ce bien est vendu avec près de 2 hectares de parcelles boisées non attenantes à la maison.
La toiture de la maison a été remaniée il y a environ 15ans. La toiture de la dépendance est à revoir.
Chauffage central au fuel; menuiseries en simple vitrage; système d'assainissement individuel qui n'est pas aux normes (fosse septique).
Prix de  vente : 150.000 € net vendeur et commission de négociation de 9.000 € à la charge de l'acquéreur en sus du prix de vente.
Contacter Me BESSET notaire à AURIGNAC au 06.18.04.76.05"
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/malvezie-31/1718784,Achat :Maison / villa- Malvezie - Haute-Garonne (31),Maison / villa,- Malvezie - Haute-Garonne (31),75950,125.0,4,"Maison de type 5 de 125 m² habitables avec corps de ferme attenant sur une parcelle de 450 m².
Le bien comprend au rdc: une entrée, une cuisine/salle à manger, un salon,  une arrière cuisine et un WC .
A l'étage:  un palier, quatre chambres, une salle de bains et un grenier.
Les menuiseries sont en bois simple vitrage, chauffage au fioul et bois.
La toiture est en bon état. Possibilité de restaurer la grange et l'étable."
31,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-gaudens-31/1857056,Achat :Maison / villa- St Gaudens - Haute-Garonne (31),Maison / villa,- St Gaudens - Haute-Garonne (31),174900,123.0,6,"SAINT GAUDENS, pavillon mitoyen avec terrasse exposée sud et jardin sur le côté nord. La maison est composée de trois chambres dont une de 9.15 m² située au rez-de-chaussée. L'entrée se prolonge, en longeant l'escalier en bois, sur le salon avec la cheminée insert et la salle à manger. Les portes fenêtres de part et d'autres apportent de la luminosité à cet espace ouvert et permettent d'accéder aux deux terrasses, l'une côté sud et l'autre côté nord. A gauche de l'entrée se situe la cuisine aménagée donnant également accès à la terrasse. A droite de l'entrée des wc, une autre pièce de 8.68 m² qui peut servir de bureau. Deux cagibis dont l'un ayant l'accès direct au jardin.
Le 1er étage se compose d'un couloir en mezzanine menant aux deux chambres sous pentes ; l'une  de 11.09 m² et l'autre de 17.16 m², ainsi qu'à la petite salle de bain composée d'une baignoire, d'un lavabo et d'un wc.
La grande pièce à vivre offre un espace de vie spacieux et convivial avec ses poutres apparentes, la mezzanine et le bel escalier en bois. Quartier calme. Bien idéal pour une famille."
